product_id,crawling_status,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
4316117,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4316117,40000,89000,49000,55,세컨모놀로그,[3color] 코만도 워시드 피그먼트 스웻셔츠_SETS041,7.6천,4.8,(439),TOP,001005,M,success
4249834,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4249834,89000,89000,0,0,나이키,[무료반품] 클럽 플리스 오버사이즈 프렌치 테리 크루 M - 블랙:화이트 / HJ1820-010,2.2천,4.8,(58),TOP,001005,M,success
4772746,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4772746,71200,89000,17800,20,유희,I LOVE OFF SHOULDER SWEATSHIRTS MELANGE GREY,2.3천,5.0,(10),TOP,001005,M,success
4719322,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4719322,349990,540000,190010,35,스톤아일랜드,오가닉 코튼 플리스 가먼트 다이드 맨투맨 - 블랙 / 6100044S0051V0029,690,4.7,(14),TOP,001005,M,success
3764112,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3764112,77400,129000,51600,40,엄브로,벨로시티 파이핑 컬러블록 우븐 맨투맨 카키(UP121CWT11),397,5.0,(18),TOP,001005,M,success
4753822,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4753822,80100,89000,8900,10,아웃스탠딩,FADE WASHING SWEAT_BLACK,175,4.8,(10),TOP,001005,M,success
1846079,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/1846079,98000,98000,0,0,러프사이드,Oversized Sweat Shirt Navy,1.2천,4.9,(211),TOP,001005,M,success
2836476,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2836476,54400,68000,13600,20,랑가주망,스몰 하트 럭비 맨투맨 [네이비],1.3천,4.8,(121),TOP,001005,M,success
4264546,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4264546,271990,550000,278010,51,아크네 스튜디오,로고 맨투맨 - 블랙 / CI0169900,174,4.7,(3),TOP,001005,M,success
4728645,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4728645,49900,64000,14100,22,필루미네이트,스포티 래글런 스웨트 셔츠-와인,3.5천,4.9,(44),TOP,001005,M,success
4849133,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4849133,58900,62000,3100,5,프리즘웍스,JOLLY ROGER MOBYDICK SWEATSHIRT _ OATMEAL,235,5.0,(2),TOP,001005,M,success
2140536,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2140536,48300,69000,20700,30,리트리버클럽,SMALL RETRIEVER CREWNECK [NAVY],7.0천,4.9,(888),TOP,001005,M,success
3113692,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3113692,44800,79000,34200,43,플루크,월드클래스 피그먼트 맨투맨 티셔츠 블루그린 FMT751-Z,3.4천,4.8,(297),TOP,001005,M,success
3743891,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3743891,18900,49900,31000,62,스파오,(ATLANTA) 트랙 스웨트셔츠_SPMWE12C62,1.4천,4.9,(91),TOP,001005,M,success
4790096,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/4790096,165990,312000,146010,47,메종 키츠네,스피디 폭스 패치 컴포트 맨투맨 - 잉크 블루 / MM00313KM0321P476,167,5.0,(11),TOP,001005,M,success
3807591,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3807591,71100,79000,7900,10,아웃스탠딩,V.S.C SWEAT(HOLIDAY)_3%MELANGE GRAY,2.5천,4.8,(264),TOP,001005,M,success
2539708,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2539708,53100,59000,5900,10,위베리벨류,브이넥 아플리케 럭비 맨투맨_네이비,3.5천,4.8,(256),TOP,001005,M,success
3423358,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/3423358,27600,69000,41400,60,리트리버클럽,RRC SOCCER JERSEY [BLACK],2.8천,5.0,(141),TOP,001005,M,success
2062553,"{'image_section': 'success', 'detail_section': 'success'}",https://www.musinsa.com/products/2062553,62100,69000,6900,10,팔렛,[무료반품] 부클 플라워 맨투맨 네이비,3.8만,4.8,(2천+),TOP,001005,M,success
