crawling_status,product_id,product_href,product_price,product_original_price,product_discount_price,product_discount_rate,product_brand_name,product_name,num_likes,avg_rating,review_count,category_main,category_sub,gender,success_status
"{'image_section': 'success', 'detail_section': 'success'}",3437799,https://www.musinsa.com/products/3437799,19000,49000,30000,61,트래블,워크샵 유니폼 라인 래글런 롱 슬리브 옐로우 그린,3.3천,4.8,115,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2365684,https://www.musinsa.com/products/2365684,36400,52000,15600,30,예스아이씨,C-Logo L/S White,1.6만,4.9,1천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3851231,https://www.musinsa.com/products/3851231,38900,59000,20100,34,커버낫,어센틱 C 그라데이션 롱슬리브 화이트,518,4.9,23,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4735836,https://www.musinsa.com/products/4735836,45000,64900,19900,31,밀리브로,[강철부대X밀리브로] 4GN 국산 컴뱃셔츠 긴팔,557,4.4,7,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2158320,https://www.musinsa.com/products/2158320,21000,45000,24000,53,다이아몬드 레이라,Jest KKAHO Wappen Long Sleeve T56 Camel,428,4.9,53,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4806435,https://www.musinsa.com/products/4806435,27400,34900,7500,21,브렌슨,( Waffle ) 루즈핏 와플 헨리넥 긴팔티 ( 4Color ),5.4천,4.8,1천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",2390729,https://www.musinsa.com/products/2390729,24890,29900,5010,17,무신사 스탠다드,스트라이프 릴렉스드 크루 넥 긴팔 티셔츠 [블랙],9.0천,4.9,4천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4920879,https://www.musinsa.com/products/4920879,63200,79000,15800,20,노드랩스,DEV:5 LONG SLEEVE 02_GREY,187,,,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4336541,https://www.musinsa.com/products/4336541,25200,42000,16800,40,엑스컨테이너,루즈핏 스트라이프 롱슬리브 (BLACK/CHARCOAL GREY),1.2만,4.9,1천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3798474,https://www.musinsa.com/products/3798474,71600,179000,107400,60,엄브로,우븐립 하이브리드 후드 풀집 자켓 블랙(UP121CJK16),329,4.9,26,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3858336,https://www.musinsa.com/products/3858336,16800,42000,25200,60,커스텀어클락,피그먼트 절개 라운드 롱 슬리브 티셔츠 7 COLOR COOSTS251,5.8천,4.7,363,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4265181,https://www.musinsa.com/products/4265181,58500,65000,6500,10,테켓,Plan L/S Tee White,1.2만,4.9,498,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3451068,https://www.musinsa.com/products/3451068,29250,39000,9750,25,노매뉴얼,BASIC LONG SLEEVE TEE - BLACK,2.3천,4.9,267,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4261906,https://www.musinsa.com/products/4261906,43500,58000,14500,25,아웃스탠딩,STRIPE CREW NECK LONG SLEEVE_OLIVE/NAVY,1.4천,4.8,114,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",404482,https://www.musinsa.com/products/404482,13400,30000,16600,55,브렌슨,Longsleeve 무지 긴팔티,1.8만,4.7,5천+,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4007088,https://www.musinsa.com/products/4007088,34000,64000,30000,47,필루미네이트,심볼 로고 카라 저지 롱 슬리브-3Color,2.4천,4.9,51,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",4843337,https://www.musinsa.com/products/4843337,26890,46500,19610,42,글리머,[3PACK] 에어쿨링 드라이 기능성 쿨론 무지 긴팔 티셔츠,176,5.0,10,TOP,1010,M,success
"{'image_section': 'success', 'detail_section': 'success'}",3874367,https://www.musinsa.com/products/3874367,25900,79000,53100,67,지프,[2PACK] 16수 싱글 에어그램 롱슬리브 티셔츠 (JQ5TSU754BK),9.5천,4.8,1천+,TOP,1010,M,success
